ID,qc1,qc2,qc3,qc4,qc5,qc6,qc7,qc8,qc9,qc10,qc11,qc12,qc13,qc14,qc15,qc16,qc17,qc18,qc19,qc20,qc21,qc22,qc23,qc24,qc25,qc26,qc27,qc28,qc29,qc30,qc31,qc32,qc33,qc34,qc35,qc36,qc37,qc38,qc39,qc40,qc41,qc42,qc43,qc44,qc45,qc46,qc47,qc48,qc49,qc50,qcTIME,cclassOverF,cclassOverU,cclassAllF,cclassAllU,cclassPIF,cclassPIU,cclassRWF,cclassRWU,cclassGenF,cclassGenU,cclassConF,cclassConU,cclassSophF,cclassSophU,cclassSEF,cclassSEU,cclassCCF,cclassCCU,cclassCLF,cclassCLU,cclassPerF,cclassPerU
151001181,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/13/13 10:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145007729,5,4,2,3,4,4,2,2,4,3,4,4,5,5,2,2,3,4,1,4,3,5,3,3,2,2,4,2,4,4,4,1,5,4,2,4,2,2,3,4,1,3,4,5,3,4,2,2,4,2,12/13/13 11:24,62.22222222,22.22222222,69.44444444,16.66666667,50,33.33333333,100,0,70,20,75,25,57.14285714,28.57142857,77.77777778,0,71.42857143,14.28571429,42.85714286,42.85714286,83.33333333,0
150008805,4,3,3,2,4,3,4,4,5,4,3,4,5,5,3,2,4,3,4,4,4,3,3,4,4,3,4,2,2,3,4,4,4,2,2,4,4,2,4,4,4,3,2,3,4,3,5,2,0,2,12/13/13 11:39,27.27272727,43.18181818,28.57142857,42.85714286,33.33333333,66.66666667,25,75,33.33333333,33.33333333,50,25,28.57142857,57.14285714,50,12.5,28.57142857,42.85714286,0,85.71428571,33.33333333,16.66666667
146001990,5,4,4,1,5,2,2,2,5,2,2,5,1,5,1,1,1,3,4,4,4,5,4,5,4,4,4,1,1,1,4,1,3,3,3,4,5,2,4,4,3,4,2,4,2,3,3,4,4,4,12/13/13 12:14,33.33333333,51.11111111,33.33333333,50,16.66666667,66.66666667,25,25,40,40,50,0,28.57142857,57.14285714,44.44444444,44.44444444,57.14285714,42.85714286,28.57142857,57.14285714,33.33333333,50
152007220,4,5,3,1,5,5,3,3,5,1,5,5,5,3,1,1,1,4,1,5,5,1,1,5,5,1,5,1,3,5,4,3,4,5,5,5,1,1,5,5,5,5,1,3,3,5,1,1,1,3,12/13/13 12:22,42.22222222,40,50,38.88888889,50,50,50,50,50,40,75,25,28.57142857,57.14285714,77.77777778,22.22222222,42.85714286,28.57142857,14.28571429,71.42857143,50,16.66666667
150002493,2,3,5,1,4,2,1,2,4,3,2,3,1,2,2,3,4,3,4,4,3,1,2,3,3,3,3,1,4,2,4,1,3,1,2,2,3,4,4,4,3,2,3,4,2,3,2,2,1,3,12/13/13 12:34,35.55555556,31.11111111,30.55555556,27.77777778,0,83.33333333,0,50,40,30,75,0,42.85714286,14.28571429,11.11111111,44.44444444,42.85714286,14.28571429,57.14285714,0,50,16.66666667
150006828,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,12/13/13 12:44,52.27272727,47.72727273,57.14285714,42.85714286,100,0,66.66666667,33.33333333,60,40,75,25,28.57142857,71.42857143,55.55555556,44.44444444,0,100,0,100,100,0
150008164,3,5,5,4,5,3,1,3,4,4,5,1,5,1,1,5,5,5,5,1,1,4,1,1,4,1,5,4,5,4,4,3,5,4,1,5,5,1,5,5,1,5,3,2,5,5,1,1,5,1,12/13/13 14:03,82.22222222,8.888888889,83.33333333,8.333333333,100,0,75,0,100,0,100,0,71.42857143,14.28571429,100,0,71.42857143,14.28571429,57.14285714,14.28571429,83.33333333,16.66666667
150006922,4,4,4,3,4,2,2,1,5,4,4,2,4,5,2,2,4,4,4,4,2,4,2,2,2,2,5,1,4,4,4,3,4,2,4,0,3,4,4,4,3,2,1,2,4,5,2,2,4,4,12/13/13 14:13,61.36363636,29.54545455,65.71428571,25.71428571,20,60,0,66.66666667,80,20,100,0,71.42857143,28.57142857,77.77777778,22.22222222,57.14285714,28.57142857,85.71428571,14.28571429,83.33333333,16.66666667
150009294,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/13/13 15:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150009294,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/13/13 15:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150001090,1,5,4,5,5,1,1,4,5,5,5,2,5,4,4,5,4,4,2,1,1,4,2,2,4,2,4,3,5,5,4,4,5,2,2,5,5,2,4,4,2,1,0,5,2,4,1,2,4,1,12/13/13 15:56,75,22.72727273,80,17.14285714,66.66666667,16.66666667,66.66666667,33.33333333,70,20,75,25,71.42857143,14.28571429,88.88888889,11.11111111,71.42857143,28.57142857,85.71428571,14.28571429,100,0
152007074,5,2,1,1,4,5,4,3,4,3,2,2,3,4,2,1,3,3,2,3,2,2,4,2,4,3,3,1,1,3,4,3,4,1,3,1,3,3,2,3,5,2,1,1,3,1,4,5,3,5,12/13/13 16:18,11.11111111,57.77777778,13.88888889,58.33333333,0,83.33333333,0,100,20,40,0,50,14.28571429,71.42857143,11.11111111,33.33333333,28.57142857,42.85714286,28.57142857,71.42857143,16.66666667,66.66666667
152004862,5,4,3,5,3,4,2,3,3,3,4,2,5,5,2,4,3,4,4,1,2,3,2,2,3,2,5,4,3,4,4,4,5,5,1,4,2,2,3,4,2,3,4,5,4,5,2,1,4,2,12/13/13 18:54,75.55555556,8.888888889,83.33333333,5.555555556,100,0,100,0,100,0,100,0,71.42857143,14.28571429,88.88888889,0,85.71428571,14.28571429,57.14285714,28.57142857,66.66666667,0
150007073,2,3,3,4,5,2,3,2,4,4,4,3,2,5,3,3,2,4,5,4,3,4,2,3,3,3,2,2,1,0,3,2,4,1,3,2,4,3,2,4,3,0,3,4,5,4,3,2,4,3,12/13/13 19:32,37.20930233,25.58139535,35.29411765,23.52941176,16.66666667,66.66666667,0,50,44.44444444,11.11111111,75,0,28.57142857,14.28571429,37.5,25,14.28571429,14.28571429,28.57142857,0,50,33.33333333
152006585,5,3,4,2,4,4,3,2,4,3,2,2,4,3,2,3,3,3,4,2,2,3,2,3,2,3,4,1,3,4,4,4,3,2,2,4,3,2,2,3,4,3,2,3,2,3,2,2,4,2,12/13/13 19:37,40,24.44444444,38.88888889,22.22222222,33.33333333,50,25,75,70,10,50,0,42.85714286,28.57142857,66.66666667,0,42.85714286,14.28571429,42.85714286,28.57142857,0,16.66666667
152001376,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/13/13 20:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152007964,5,3,4,1,2,3,4,4,4,5,3,3,3,3,4,1,2,2,3,4,5,5,4,3,4,4,3,1,1,3,4,2,4,1,4,2,4,4,4,2,5,3,1,2,3,4,3,4,4,3,12/13/13 20:42,13.33333333,55.55555556,8.333333333,58.33333333,0,83.33333333,0,100,10,50,0,50,0,42.85714286,22.22222222,44.44444444,0,57.14285714,0,42.85714286,16.66666667,50
151008349,5,1,5,1,5,5,5,5,3,4,5,5,1,2,3,3,2,1,1,1,4,3,3,4,4,3,3,2,3,4,4,5,2,2,3,3,5,5,3,4,4,1,1,1,2,1,5,5,1,5,12/13/13 21:28,13.33333333,64.44444444,8.333333333,75,0,66.66666667,0,75,20,70,25,75,14.28571429,85.71428571,0,77.77777778,0,85.71428571,0,100,16.66666667,66.66666667
151008397,3,4,4,2,3,2,1,0,0,5,4,2,4,2,4,4,4,4,4,3,2,4,2,1,4,1,4,4,4,3,4,2,4,4,2,4,3,4,2,4,1,2,2,4,4,4,2,2,4,2,12/13/13 22:41,77.27272727,13.63636364,75,16.66666667,83.33333333,16.66666667,75,25,80,10,100,0,85.71428571,14.28571429,77.77777778,22.22222222,57.14285714,28.57142857,71.42857143,14.28571429,100,0
152004556,4,2,4,2,4,3,5,1,4,4,2,4,3,4,2,2,2,4,3,4,4,4,3,5,4,2,2,2,2,4,4,4,3,2,2,2,3,1,3,4,3,3,1,2,3,3,4,2,2,4,12/14/13 1:10,22.22222222,55.55555556,19.44444444,58.33333333,0,83.33333333,0,75,40,50,50,25,14.28571429,71.42857143,33.33333333,33.33333333,28.57142857,42.85714286,0,85.71428571,0,83.33333333
151005515,5,1,4,1,2,4,5,4,4,1,1,2,2,3,3,1,1,2,2,3,2,2,3,2,2,2,2,3,1,4,3,2,3,3,3,1,2,2,2,1,3,3,2,3,1,3,2,2,2,5,12/14/13 10:54,26.66666667,46.66666667,27.77777778,50,0,66.66666667,0,50,30,50,25,75,42.85714286,42.85714286,44.44444444,33.33333333,42.85714286,42.85714286,57.14285714,42.85714286,0,66.66666667
153001530,4,4,4,5,4,3,3,2,4,5,5,2,4,4,1,5,5,5,5,4,3,5,2,2,5,3,5,5,5,5,4,1,5,5,3,5,5,5,5,5,1,5,0,5,1,5,2,2,5,2,12/14/13 11:46,70.45454545,18.18181818,77.14285714,11.42857143,100,0,100,0,90,0,100,0,71.42857143,14.28571429,66.66666667,11.11111111,42.85714286,28.57142857,42.85714286,28.57142857,100,0
152000818,4,1,3,2,5,3,1,3,4,5,3,1,5,4,3,1,3,4,5,3,4,3,2,1,4,2,3,3,3,4,4,3,5,2,4,4,3,5,4,3,2,2,1,3,4,4,1,1,3,2,12/14/13 12:41,37.77777778,28.88888889,41.66666667,27.77777778,33.33333333,50,50,50,50,10,75,0,42.85714286,14.28571429,44.44444444,33.33333333,42.85714286,14.28571429,57.14285714,28.57142857,16.66666667,16.66666667
152001217,5,1,5,1,5,1,5,4,5,3,3,5,4,5,5,1,3,1,1,5,5,3,3,5,5,5,5,1,1,1,4,2,3,1,5,1,3,5,2,1,5,1,2,1,4,3,5,5,1,5,12/14/13 14:07,13.33333333,71.11111111,8.333333333,77.77777778,16.66666667,83.33333333,0,100,0,100,0,100,14.28571429,85.71428571,22.22222222,66.66666667,14.28571429,71.42857143,14.28571429,85.71428571,0,50
153002274,5,5,5,1,5,1,2,4,1,1,5,4,3,0,0,0,0,4,5,3,2,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,12/14/13 14:16,NA,NA,NA,NA,60,20,66.66666667,33.33333333,77.77777778,22.22222222,75,25,42.85714286,57.14285714,55.55555556,33.33333333,33.33333333,66.66666667,28.57142857,71.42857143,100,0
150008539,4,4,4,4,5,4,3,2,3,3,3,3,5,5,2,4,3,4,5,4,3,3,3,3,4,2,4,2,3,4,4,2,4,4,3,4,3,2,3,3,2,4,4,4,3,4,3,2,4,3,12/14/13 15:53,51.11111111,13.33333333,58.33333333,11.11111111,83.33333333,16.66666667,100,0,50,10,50,0,0,42.85714286,88.88888889,0,28.57142857,14.28571429,0,42.85714286,50,0
150009082,3,3,5,3,4,5,5,0,4,4,3,0,5,4,3,4,5,5,4,4,4,3,5,4,5,3,0,3,4,4,4,4,4,4,4,5,4,4,3,4,5,4,3,3,4,5,3,4,4,5,12/14/13 15:54,37.20930233,37.20930233,41.17647059,29.41176471,66.66666667,0,50,25,50,20,75,0,14.28571429,57.14285714,50,37.5,0,85.71428571,0,66.66666667,50,0
150009218,4,3,2,1,4,1,2,2,3,3,2,2,3,3,2,1,3,4,4,4,4,2,5,2,4,2,4,1,2,4,4,2,4,2,1,2,4,5,4,3,5,3,1,4,4,5,2,2,4,2,12/14/13 16:04,44.44444444,40,47.22222222,38.88888889,0,83.33333333,0,100,70,20,75,0,57.14285714,28.57142857,55.55555556,22.22222222,71.42857143,28.57142857,71.42857143,28.57142857,33.33333333,33.33333333
152009961,4,3,4,3,3,2,2,2,5,4,2,4,5,3,2,1,1,4,2,3,3,5,3,4,5,1,4,1,1,5,4,3,4,3,2,4,2,4,3,4,3,2,1,3,2,4,4,2,5,3,12/14/13 16:29,40,35.55555556,41.66666667,38.88888889,33.33333333,33.33333333,25,25,50,30,50,50,28.57142857,57.14285714,66.66666667,22.22222222,57.14285714,28.57142857,28.57142857,71.42857143,16.66666667,50
145007197,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/14/13 16:47,0,2.222222222,0,2.777777778,0,16.66666667,0,0,0,10,0,0,0,14.28571429,0,0,0,0,0,0,0,0
148007157,3,3,3,1,4,3,3,3,3,4,3,2,3,4,4,2,3,4,5,4,4,3,4,4,0,2,2,3,3,3,4,3,4,2,4,3,4,2,4,3,4,1,1,2,2,5,4,3,4,4,12/14/13 17:27,18.18181818,43.18181818,22.85714286,40,0,50,0,75,30,40,50,25,0,50,44.44444444,33.33333333,14.28571429,57.14285714,16.66666667,33.33333333,16.66666667,16.66666667
148007157,3,3,3,1,4,3,3,3,3,4,3,2,3,4,4,2,3,4,5,4,4,3,4,4,0,2,2,3,3,3,4,3,4,2,4,3,4,2,4,3,4,1,1,2,2,5,4,3,4,4,12/14/13 17:27,18.18181818,43.18181818,22.85714286,40,0,50,0,75,30,40,50,25,0,50,44.44444444,33.33333333,14.28571429,57.14285714,16.66666667,33.33333333,16.66666667,16.66666667
150007089,5,4,4,2,3,2,4,3,4,4,5,4,4,4,4,3,3,4,4,3,3,2,4,4,3,2,3,3,4,4,4,4,4,3,3,3,5,4,2,3,2,4,0,4,4,4,3,3,4,4,12/14/13 18:18,38.63636364,31.81818182,42.85714286,25.71428571,16.66666667,16.66666667,33.33333333,0,40,20,50,0,14.28571429,28.57142857,55.55555556,11.11111111,14.28571429,85.71428571,14.28571429,57.14285714,83.33333333,0
152004877,4,3,4,4,4,5,2,1,3,3,3,2,4,5,3,4,3,4,1,4,3,4,3,2,3,4,3,2,2,3,4,4,4,4,1,3,2,2,4,2,2,1,2,4,1,2,2,1,2,2,12/14/13 19:35,42.22222222,33.33333333,44.44444444,30.55555556,66.66666667,16.66666667,50,25,30,40,50,50,42.85714286,42.85714286,33.33333333,44.44444444,71.42857143,14.28571429,57.14285714,28.57142857,33.33333333,16.66666667
149009853,4,4,0,1,4,4,3,3,4,3,4,5,4,2,3,3,4,4,2,5,4,3,5,4,2,3,4,2,3,3,4,3,3,3,4,4,0,3,4,2,2,3,4,4,5,4,3,3,4,5,12/14/13 21:05,34.88372093,32.55813953,37.14285714,28.57142857,33.33333333,33.33333333,75,0,20,50,25,50,14.28571429,71.42857143,44.44444444,11.11111111,0,50,14.28571429,57.14285714,66.66666667,0
149009718,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1,12/14/13 22:51,22.22222222,13.33333333,25,13.88888889,33.33333333,0,50,25,30,10,25,25,28.57142857,14.28571429,33.33333333,22.22222222,14.28571429,28.57142857,0,14.28571429,33.33333333,0
150009586,4,3,3,3,2,3,2,3,3,4,2,3,4,3,2,3,3,4,3,2,2,3,3,2,2,2,4,3,3,4,4,2,3,3,2,3,2,2,4,4,3,2,2,2,4,3,3,2,4,2,12/14/13 23:19,44.44444444,11.11111111,44.44444444,13.88888889,16.66666667,0,0,25,70,0,50,0,57.14285714,0,77.77777778,11.11111111,85.71428571,0,42.85714286,14.28571429,0,33.33333333
151004638,4,4,4,4,4,3,2,4,4,3,4,4,4,3,3,2,2,4,4,3,4,3,4,4,2,3,4,4,3,4,4,4,3,2,2,3,3,4,3,3,3,2,2,3,3,3,2,2,4,2,12/14/13 23:57,37.77777778,28.88888889,41.66666667,27.77777778,50,33.33333333,0,50,70,10,75,0,57.14285714,14.28571429,44.44444444,33.33333333,28.57142857,28.57142857,42.85714286,42.85714286,33.33333333,16.66666667
152003543,4,4,4,4,4,4,3,5,4,2,4,3,3,2,4,4,4,4,1,3,2,4,3,4,4,3,1,4,4,3,4,2,4,4,1,5,5,2,5,2,1,4,4,3,2,4,2,4,5,4,12/15/13 0:55,53.33333333,28.88888889,52.77777778,30.55555556,83.33333333,0,100,0,50,40,50,50,28.57142857,71.42857143,55.55555556,22.22222222,14.28571429,71.42857143,14.28571429,57.14285714,83.33333333,0
152004568,5,4,4,4,4,4,5,5,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,12/15/13 1:08,48.88888889,46.66666667,52.77777778,41.66666667,100,0,50,25,60,40,75,25,28.57142857,71.42857143,55.55555556,44.44444444,0,100,0,100,83.33333333,0
151001171,4,5,3,5,3,5,2,3,4,5,5,2,5,4,2,5,5,4,2,2,2,3,4,3,2,4,5,3,2,5,4,2,5,4,2,5,3,4,2,4,2,2,3,5,5,3,1,2,4,3,12/15/13 12:56,60,22.22222222,63.88888889,19.44444444,83.33333333,0,75,0,70,10,75,25,42.85714286,14.28571429,55.55555556,33.33333333,28.57142857,28.57142857,57.14285714,28.57142857,83.33333333,16.66666667
154009503,5,4,3,4,5,3,1,4,4,2,3,2,4,2,1,3,4,4,5,3,4,4,2,2,4,1,5,3,2,4,4,1,5,4,2,3,3,2,4,4,4,4,3,2,1,4,2,3,4,2,12/15/13 14:48,60,17.77777778,61.11111111,16.66666667,50,0,25,25,80,10,100,0,57.14285714,14.28571429,77.77777778,11.11111111,71.42857143,0,57.14285714,28.57142857,50,33.33333333
150008530,2,3,4,4,5,2,2,3,4,5,3,3,4,4,2,4,2,2,2,2,4,5,4,3,4,3,4,2,2,4,3,3,4,2,4,2,0,3,3,4,0,2,4,3,4,2,4,4,3,3,12/15/13 14:51,37.20930233,39.53488372,35.29411765,38.23529412,50,50,33.33333333,66.66666667,30,50,25,75,28.57142857,42.85714286,22.22222222,44.44444444,50,0,42.85714286,28.57142857,16.66666667,33.33333333
150006767,5,3,5,4,5,5,3,4,4,4,3,5,5,3,3,4,5,5,5,4,4,3,5,3,3,4,5,5,5,5,5,5,4,4,3,5,5,4,5,5,5,5,4,5,5,0,5,3,4,5,12/15/13 17:15,45.45454545,31.81818182,51.42857143,28.57142857,100,0,75,25,60,30,75,25,28.57142857,42.85714286,50,37.5,0,57.14285714,0,57.14285714,66.66666667,0
146008792,5,5,4,3,5,4,1,3,5,5,3,4,4,5,3,3,5,4,5,3,2,5,2,2,1,2,4,2,4,3,4,3,4,5,1,3,2,4,4,4,1,4,2,2,5,4,2,1,4,2,12/15/13 17:32,62.22222222,20,63.88888889,19.44444444,33.33333333,16.66666667,50,25,70,10,100,0,71.42857143,28.57142857,88.88888889,11.11111111,57.14285714,28.57142857,57.14285714,42.85714286,66.66666667,16.66666667
154001565,5,3,3,1,5,3,4,2,4,5,1,1,4,5,4,1,1,4,2,3,3,2,4,3,2,4,3,4,4,2,4,2,4,4,2,4,2,2,5,4,1,4,2,4,4,4,1,1,4,4,12/15/13 17:39,48.88888889,35.55555556,52.77777778,33.33333333,66.66666667,33.33333333,75,25,50,40,75,25,57.14285714,14.28571429,66.66666667,11.11111111,28.57142857,42.85714286,42.85714286,28.57142857,50,33.33333333
151004563,4,4,5,5,5,3,3,4,4,4,4,4,5,5,2,5,4,4,4,4,3,4,2,2,4,2,4,4,3,4,4,4,4,4,2,5,2,3,2,3,2,4,4,4,4,2,2,2,4,2,12/15/13 17:40,68.88888889,17.77777778,72.22222222,11.11111111,100,0,100,0,80,0,75,0,57.14285714,14.28571429,66.66666667,11.11111111,57.14285714,0,28.57142857,42.85714286,83.33333333,0
150007925,3,4,4,2,4,3,4,3,5,5,3,2,4,5,3,2,4,5,3,4,4,4,3,2,2,3,2,3,2,4,4,5,4,2,2,2,4,4,4,4,3,4,3,3,4,4,3,4,3,4,12/15/13 19:57,35.55555556,35.55555556,33.33333333,33.33333333,16.66666667,66.66666667,0,50,30,20,50,0,42.85714286,14.28571429,33.33333333,44.44444444,14.28571429,57.14285714,42.85714286,14.28571429,50,16.66666667
153007737,4,2,5,3,4,4,2,1,5,2,2,2,3,5,1,3,3,4,4,2,3,4,1,2,3,2,2,1,3,4,4,1,4,3,1,5,2,1,3,4,2,1,1,4,3,4,2,1,3,1,12/15/13 21:11,55.55555556,22.22222222,52.77777778,22.22222222,16.66666667,16.66666667,50,25,70,10,100,0,57.14285714,28.57142857,44.44444444,22.22222222,85.71428571,14.28571429,57.14285714,28.57142857,33.33333333,33.33333333
151006904,3,2,5,1,4,5,4,3,3,5,2,5,3,5,3,1,3,4,2,3,4,3,3,5,4,2,5,1,2,2,1,3,3,1,5,1,2,2,2,2,5,1,1,1,1,5,5,1,5,5,12/15/13 21:18,20,57.77777778,22.22222222,63.88888889,0,83.33333333,0,100,20,70,25,75,0,100,66.66666667,22.22222222,28.57142857,57.14285714,0,85.71428571,0,66.66666667
152007188,1,5,3,1,4,1,1,1,5,2,5,1,4,5,1,1,5,5,5,5,1,3,1,1,5,1,5,2,2,5,4,3,4,2,2,5,1,1,4,5,1,3,1,3,3,4,2,1,3,1,12/15/13 21:29,62.22222222,22.22222222,72.22222222,19.44444444,33.33333333,66.66666667,50,50,80,10,100,0,71.42857143,28.57142857,77.77777778,0,100,0,85.71428571,14.28571429,66.66666667,16.66666667
151000229,3,3,5,2,4,5,2,1,4,4,2,2,4,4,2,1,3,3,3,4,1,5,2,2,3,3,4,1,1,3,4,3,3,2,4,2,4,3,3,3,5,2,3,3,3,3,3,3,4,5,12/15/13 22:38,24.44444444,35.55555556,22.22222222,33.33333333,16.66666667,83.33333333,0,75,30,20,0,0,14.28571429,42.85714286,44.44444444,11.11111111,42.85714286,42.85714286,42.85714286,14.28571429,0,33.33333333
151002766,4,3,5,3,2,3,4,2,2,2,4,5,3,2,1,4,4,5,5,4,4,4,2,2,2,2,5,5,5,5,4,4,2,2,1,1,4,4,2,4,4,4,3,2,2,2,2,2,2,2,12/15/13 23:20,53.33333333,35.55555556,50,36.11111111,33.33333333,33.33333333,0,75,80,20,100,0,85.71428571,0,44.44444444,44.44444444,42.85714286,42.85714286,42.85714286,42.85714286,50,33.33333333
150006260,1,1,4,4,4,4,1,5,4,4,2,1,3,1,2,4,4,4,4,2,3,2,2,3,4,4,4,4,2,3,4,2,4,4,2,3,3,3,3,4,4,3,2,4,2,3,2,4,3,2,12/15/13 23:27,51.11111111,26.66666667,47.22222222,25,66.66666667,0,25,50,70,0,100,0,57.14285714,28.57142857,11.11111111,22.22222222,42.85714286,14.28571429,57.14285714,28.57142857,50,50
150003605,5,2,4,3,4,4,2,4,3,3,4,3,4,4,3,4,4,3,5,4,3,3,4,4,4,3,4,3,4,4,4,2,3,2,4,3,3,3,4,4,3,3,2,3,2,3,2,3,4,2,12/16/13 1:34,33.33333333,26.66666667,36.11111111,19.44444444,33.33333333,16.66666667,0,50,60,0,75,0,42.85714286,42.85714286,33.33333333,0,28.57142857,28.57142857,28.57142857,57.14285714,50,16.66666667
152001486,4,4,3,3,4,3,3,4,3,4,4,3,3,3,4,4,4,4,4,3,2,4,4,2,4,2,4,4,3,3,4,0,4,3,2,4,2,3,3,4,3,3,3,4,2,4,3,2,4,3,12/16/13 10:48,47.72727273,11.36363636,52.77777778,8.333333333,50,0,25,0,60,10,75,0,42.85714286,14.28571429,66.66666667,0,28.57142857,14.28571429,14.28571429,28.57142857,83.33333333,0
152005130,4,4,3,2,5,3,1,3,4,5,4,2,4,5,2,2,4,5,2,2,2,2,2,2,2,2,5,2,3,5,4,3,4,2,1,5,2,2,1,4,2,3,1,2,5,4,2,1,4,2,12/16/13 11:10,64.44444444,24.44444444,69.44444444,22.22222222,33.33333333,66.66666667,50,50,80,20,75,25,71.42857143,14.28571429,88.88888889,0,85.71428571,0,71.42857143,14.28571429,66.66666667,16.66666667
146008607,5,4,5,2,4,5,5,4,4,2,4,3,4,5,3,2,2,4,3,1,3,4,3,2,4,2,4,2,4,4,4,2,4,2,2,4,1,2,4,4,5,2,2,2,2,4,3,2,4,3,12/16/13 12:10,48.88888889,35.55555556,47.22222222,36.11111111,33.33333333,66.66666667,25,75,40,10,50,0,28.57142857,42.85714286,77.77777778,11.11111111,42.85714286,28.57142857,14.28571429,57.14285714,66.66666667,33.33333333
150003168,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,4,3,1,2,3,5,4,3,2,1,2,3,4,5,4,3,2,1,2,3,12/16/13 16:31,15.55555556,13.33333333,16.66666667,16.66666667,16.66666667,33.33333333,75,25,10,30,25,25,14.28571429,28.57142857,11.11111111,11.11111111,0,14.28571429,14.28571429,0,16.66666667,16.66666667
153001854,4,3,3,4,4,3,2,4,4,3,3,0,0,4,4,4,3,3,5,3,3,4,3,3,4,3,3,4,3,4,4,2,4,4,0,3,4,3,4,3,4,3,3,4,3,4,3,4,3,3,12/16/13 20:46,28.57142857,19.04761905,29.41176471,17.64705882,80,0,25,25,30,10,25,0,14.28571429,14.28571429,12.5,12.5,14.28571429,28.57142857,16.66666667,33.33333333,33.33333333,0
152004958,4,0,5,4,5,3,4,4,4,4,4,4,4,1,1,5,5,5,5,3,3,5,1,2,4,2,5,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,12/16/13 21:03,47.72727273,15.90909091,45.71428571,11.42857143,83.33333333,0,50,0,40,0,50,0,14.28571429,14.28571429,33.33333333,0,28.57142857,14.28571429,14.28571429,57.14285714,80,0
152002108,1,4,5,4,5,2,1,1,3,5,4,1,4,1,3,4,4,5,5,3,2,5,2,1,3,2,5,4,1,5,4,4,5,5,1,5,2,1,5,5,1,4,4,4,2,5,1,1,5,1,12/16/13 21:09,84.44444444,6.666666667,91.66666667,2.777777778,100,0,100,0,90,0,100,0,85.71428571,0,100,0,85.71428571,0,85.71428571,0,83.33333333,16.66666667
151002734,4,2,5,4,1,1,2,2,5,5,2,1,5,1,2,4,4,5,4,2,2,2,2,1,3,2,5,2,2,5,4,2,5,4,2,5,1,2,5,5,2,5,2,2,5,5,1,2,4,1,12/16/13 21:59,77.77777778,20,77.77777778,19.44444444,83.33333333,16.66666667,75,25,90,10,100,0,71.42857143,14.28571429,100,0,100,0,71.42857143,14.28571429,33.33333333,66.66666667
152004723,3,2,3,1,4,4,5,3,3,4,4,2,3,5,5,1,2,2,2,2,4,3,5,5,0,3,3,1,3,2,4,4,4,3,3,3,4,2,3,3,4,1,1,1,2,3,5,2,4,2,12/16/13 22:00,18.18181818,52.27272727,20,54.28571429,0,50,0,50,20,70,0,75,16.66666667,66.66666667,33.33333333,22.22222222,28.57142857,71.42857143,16.66666667,66.66666667,33.33333333,50
152008689,5,5,5,1,3,3,3,5,5,2,3,3,4,4,3,4,4,4,4,3,1,1,3,3,2,1,5,3,3,3,4,1,3,5,2,0,3,2,4,4,2,4,4,3,2,4,2,1,4,2,12/16/13 22:44,54.54545455,13.63636364,60,5.714285714,60,20,100,0,70,0,100,0,57.14285714,0,100,0,28.57142857,0,28.57142857,14.28571429,33.33333333,0
