ID,QC1,QC2,QC3,QC4,QC5,QC6,QC7,QC8,QC9,QC10,QC11,QC12,QC13,QC14,QC15,QC16,QC17,QC18,QC19,QC20,QC21,QC22,QC23,QC24,QC25,QC26,QC27,QC28,QC29,QC30,QC31,QC32,QC33,QC34,QC35,QC36,QC37,QC38,QC39,QC40,QC41,QC42,QC43,QC44,QC45,QC46,QC47,QC48,QC49,QC50,QCTIME
,3,3,2,1,2,1,2,1,4,5,4,4,2,5,4,2,4,4,4,3,3,2,2,2,4,3,4,1,2,3,4,4,3,2,2,1,3,2,5,4,4,1,1,3,1,4,1,3,2,2,9/13/2013 12:22:50 PM
152009219,1,4,4,4,4,4,2,2,3,4,4,3,3,2,2,4,4,4,4,3,2,3,0,3,3,2,4,3,3,3,3,4,4,4,2,4,2,2,4,4,2,3,4,4,3,3,1,4,4,3,9/13/2013 2:21:31 PM
152009112,2,2,4,1,4,4,1,1,4,5,2,4,4,5,1,0,4,3,4,5,4,3,4,2,5,1,5,1,1,4,4,3,4,4,4,3,2,2,4,4,4,0,1,3,5,4,4,2,4,4,9/13/2013 2:38:42 PM
153001558,4,3,4,2,3,2,1,3,5,4,4,4,5,3,2,4,4,4,5,3,2,4,2,5,3,2,4,1,4,4,4,3,5,3,2,5,2,1,4,5,4,2,2,5,4,2,1,3,2,1,9/13/2013 3:23:29 PM
150008044,2,3,3,2,3,2,2,3,4,4,3,2,3,2,2,2,4,4,4,3,2,3,2,2,4,3,4,2,3,4,4,2,4,3,2,3,2,2,3,4,2,3,2,4,3,3,2,2,4,2,9/13/2013 3:29:25 PM
152009325,3,4,4,3,4,5,5,3,3,2,3,4,4,5,3,1,1,3,1,3,4,2,5,5,5,2,4,1,3,3,4,2,4,3,1,3,2,3,2,2,3,3,3,4,3,2,5,2,4,5,9/13/2013 5:44:32 PM
150005041,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9/13/2013 6:39:13 PM
152004376,4,3,4,2,3,2,2,3,3,3,3,2,4,4,3,4,4,3,4,4,2,3,2,2,2,3,3,3,4,4,4,2,5,4,2,4,3,3,3,4,2,2,2,3,4,4,2,2,4,2,9/13/2013 10:25:30 PM
154004168,5,5,4,5,4,4,5,4,4,5,5,4,4,4,3,5,5,3,4,4,5,5,5,4,5,4,4,5,4,4,5,5,4,5,2,5,5,4,4,5,4,4,0,5,3,5,4,5,5,4,9/14/2013 8:00:25 AM
153005118,0,0,4,2,5,2,3,5,4,4,3,2,4,5,2,2,4,5,3,2,3,4,3,3,5,2,3,4,3,4,4,4,5,5,2,5,3,2,1,5,3,2,2,4,5,3,1,2,4,3,9/14/2013 12:43:07 PM
151003906,4,4,5,3,4,2,2,3,5,3,5,5,5,5,4,2,4,3,3,3,2,1,1,4,4,1,4,2,5,4,4,1,4,5,3,3,3,2,2,3,2,4,1,4,4,5,3,1,3,2,9/14/2013 7:02:06 PM
153000426,2,4,3,3,5,2,2,3,3,4,3,1,5,2,3,3,4,4,4,3,2,3,1,1,2,3,4,3,3,3,4,3,3,3,2,3,2,2,3,4,2,3,2,3,3,3,2,2,3,1,9/14/2013 9:51:56 PM
153007726,4,2,3,2,4,1,3,2,4,5,5,2,5,3,1,3,4,5,3,1,3,4,4,3,1,3,5,5,5,4,4,4,4,4,2,3,3,1,3,4,4,3,3,3,2,3,2,2,3,3,9/16/2013 12:19:12 AM
153002498,3,4,4,2,3,3,4,4,3,2,2,4,2,4,2,2,4,4,4,3,3,2,2,4,3,2,4,3,2,4,2,3,4,5,1,5,5,2,5,4,3,5,0,5,1,5,1,1,2,2,9/16/2013 4:07:55 PM
150009129,3,4,4,2,5,1,1,2,3,2,2,2,3,5,1,3,4,4,5,3,1,3,3,4,2,2,5,4,4,5,4,3,4,4,2,4,2,2,3,3,1,4,3,4,5,4,2,1,4,1,9/16/2013 5:06:28 PM
152001233,3,2,4,2,4,1,2,3,5,4,2,2,5,3,4,2,3,4,4,3,2,2,2,2,2,2,4,3,2,4,4,1,5,2,2,2,3,2,4,4,4,2,2,2,3,3,2,3,2,1,9/16/2013 5:45:16 PM
150009434,5,4,4,3,3,2,2,4,5,1,2,4,5,5,2,4,3,4,3,3,3,3,3,2,3,3,3,3,3,2,4,4,2,3,0,4,2,1,4,5,5,4,2,3,3,4,2,2,3,2,9/16/2013 7:09:32 PM
154000316,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9/16/2013 10:20:27 PM
152007065,4,4,3,2,5,5,5,3,4,3,3,4,4,4,3,3,3,4,4,3,4,5,4,4,4,3,4,1,2,3,4,3,4,3,2,3,2,2,3,2,3,2,1,4,3,2,5,2,3,4,9/16/2013 11:06:29 PM
150002848,4,4,4,4,5,3,2,4,3,3,4,2,4,5,2,4,4,4,2,2,2,4,3,2,2,2,3,2,4,4,4,0,4,3,2,4,2,2,4,3,3,4,3,4,2,4,3,2,3,3,9/17/2013 1:46:18 AM
152001853,3,2,4,4,5,3,4,4,2,4,2,3,2,4,3,5,3,5,3,4,3,4,3,4,3,3,3,4,3,2,4,3,4,4,5,3,5,3,4,4,3,2,4,4,3,4,3,5,4,3,9/17/2013 1:19:27 PM
152003296,2,3,3,4,3,2,1,3,3,3,3,3,5,4,1,5,4,4,5,3,3,4,3,3,4,2,3,4,4,5,4,3,4,4,2,3,2,2,4,4,1,2,4,4,4,3,2,1,4,1,9/23/2013 12:10:04 AM
152009323,4,4,3,5,3,5,5,4,3,5,4,0,0,0,3,4,5,5,4,3,5,4,2,3,5,4,5,3,4,3,4,3,5,3,4,5,4,3,4,5,3,3,4,5,2,4,5,4,4,3,9/23/2013 3:17:41 PM
150009145,3,3,3,2,1,2,5,4,4,5,1,2,5,5,1,4,2,3,5,4,3,1,2,2,4,3,5,3,0,5,4,5,4,2,1,4,3,2,2,3,4,3,2,4,1,3,2,2,2,2,10/1/2013 12:11:49 AM
152000999,2,4,3,2,5,1,1,3,4,4,4,3,5,2,3,4,4,5,5,3,2,2,1,2,4,2,4,5,4,4,4,5,5,4,2,2,1,4,4,5,4,4,1,5,4,2,1,2,4,1,10/3/2013 6:23:52 PM
153002432,3,5,5,5,5,2,2,3,4,4,4,2,5,3,3,3,3,4,4,3,3,4,3,3,3,4,5,3,4,4,4,5,5,4,4,5,5,4,5,5,3,4,4,5,4,4,5,5,3,2,10/12/2013 3:36:32 PM
150004237,3,3,3,2,5,3,3,4,3,4,3,4,4,5,2,1,3,4,3,3,4,4,3,3,3,2,4,1,1,3,4,4,3,4,3,3,3,3,2,3,4,3,2,2,3,4,2,3,3,3,10/16/2013 11:00:51 PM
152008897,4,4,5,3,5,2,2,3,3,4,5,3,4,5,1,4,3,3,4,2,2,3,2,2,1,1,4,3,3,3,4,3,5,4,1,5,1,1,2,2,3,3,4,5,4,5,2,1,5,1,10/25/2013 3:21:22 PM
154005911,4,2,4,1,5,4,3,3,5,5,2,5,5,2,2,1,3,5,3,2,4,1,2,2,2,2,3,2,3,5,4,2,3,4,2,5,4,4,3,3,3,4,2,3,3,2,3,2,4,3,11/8/2013 9:46:09 PM
