ID,qp1,qp2,qp3,qp4,qp5,qp6,qp7,qp8,qp9,qp10,qp11,qp12,qp13,qp14,qp15,qp16,qp17,qp18,qp19,qp20,qp21,qp22,qp23,qp24,qp25,qp26,qp27,qp28,qp29,qp30,qp31,qp32,qp33,qp34,qp35,qp36,qp37,qp38,qp39,qp40,qp41,qp42,qpTIME
146001984,3,4,3,3,4,3,4,3,3,3,4,3,2,3,4,3,2,2,3,2,4,4,3,4,4,4,4,4,3,3,4,3,4,3,4,3,4,3,2,2,4,3,12/9/13 18:59
145005233,2,4,3,4,3,3,3,4,2,2,3,2,3,3,3,2,2,2,3,2,2,4,2,3,3,3,3,4,1,3,4,3,2,3,3,2,4,4,4,2,3,4,12/9/13 18:59
146003290,3,2,3,3,4,3,3,2,2,2,4,5,2,4,4,4,3,3,3,2,3,4,1,5,2,5,5,3,2,4,4,1,3,3,3,2,2,4,4,3,3,4,12/9/13 19:02
127006822,5,5,5,5,2,1,1,5,5,1,5,5,2,3,3,5,1,5,5,1,1,5,1,5,3,5,5,5,1,5,4,1,1,1,1,3,5,3,5,3,3,5,12/9/13 19:07
139001566,4,4,4,5,5,2,3,4,5,1,4,5,3,4,4,4,3,3,3,2,3,4,2,5,3,5,5,4,1,4,4,3,3,2,1,1,4,3,4,1,3,4,12/9/13 19:09
146006300,2,4,4,2,4,3,2,4,1,1,4,3,2,3,5,5,1,2,4,2,2,4,2,4,4,4,3,5,1,5,4,1,2,4,1,5,4,5,4,2,2,4,12/9/13 19:17
147000272,3,4,4,4,2,3,4,4,2,4,4,3,4,4,5,4,4,4,4,3,2,3,2,5,4,4,4,4,2,4,4,2,3,4,4,3,3,4,4,4,4,4,12/9/13 19:26
145000250,3,3,4,3,3,4,3,4,2,3,3,4,3,3,4,3,4,3,3,3,4,3,3,3,3,4,3,3,4,4,4,3,3,3,4,3,4,3,3,3,2,3,12/9/13 19:26
144009436,4,5,3,4,3,2,3,4,3,3,4,5,2,4,4,4,4,1,5,2,2,4,4,5,4,4,4,3,2,4,4,3,3,4,3,4,2,3,4,3,3,4,12/9/13 19:32
144006329,5,5,5,3,1,1,5,5,3,3,3,5,3,2,3,5,3,1,3,3,5,5,4,1,1,5,3,3,3,5,4,5,3,3,2,1,5,5,3,5,1,3,12/9/13 19:35
145000427,2,5,5,3,2,1,1,2,1,1,5,5,1,5,5,5,1,3,4,1,1,1,1,5,4,5,1,5,1,5,4,1,3,4,1,4,5,5,5,1,2,5,12/9/13 19:37
145008383,2,4,3,5,3,2,3,3,2,3,4,4,2,4,4,4,2,3,4,2,2,2,2,4,3,4,3,4,2,4,4,2,2,3,2,3,2,4,4,3,3,4,12/9/13 19:39
145008580,4,5,4,4,5,3,4,4,5,4,5,4,4,4,5,4,4,5,4,5,4,5,4,4,4,3,5,4,4,4,4,3,4,5,5,5,4,4,3,5,5,5,12/9/13 19:42
144009438,4,3,2,3,4,3,2,4,3,4,3,2,3,4,2,3,4,3,4,3,3,3,2,3,4,4,3,4,2,3,4,2,3,4,3,3,2,4,4,3,2,4,12/9/13 19:49
146002760,1,5,5,1,1,1,1,1,4,1,5,3,1,4,5,4,1,1,3,1,1,1,1,5,5,5,1,5,1,5,4,1,5,5,1,5,5,1,1,1,1,1,12/9/13 19:49
144002920,3,4,4,5,4,3,2,3,2,2,3,5,4,4,3,3,2,2,5,2,3,4,2,2,3,5,3,5,2,4,4,3,2,3,2,2,4,5,4,2,3,2,12/9/13 19:56
149007445,4,4,3,3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/9/13 20:00
145006103,3,4,2,4,2,2,3,3,2,4,2,3,2,2,4,4,3,2,3,2,4,4,3,4,4,4,3,3,2,3,4,2,2,3,3,3,1,2,5,3,3,2,12/9/13 20:00
144006296,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/9/13 20:04
144006244,3,4,4,4,3,2,3,4,3,1,4,2,1,4,4,5,3,4,4,1,2,2,3,3,4,4,2,4,1,5,4,1,2,3,2,2,4,4,4,2,4,3,12/9/13 20:06
144009209,4,4,2,5,3,4,4,5,4,2,4,4,2,4,4,2,4,3,2,5,5,3,1,4,2,5,1,4,3,4,0,1,4,3,1,4,2,3,2,3,5,3,12/9/13 20:07
152001458,1,5,5,5,1,1,4,3,4,1,4,2,1,5,4,5,2,2,4,2,1,2,2,4,4,5,3,5,2,5,4,1,4,4,1,4,4,2,4,2,4,5,12/9/13 20:19
143008719,2,4,2,4,5,3,3,5,3,4,3,5,5,3,2,3,4,3,2,5,4,5,3,2,1,3,2,2,2,3,4,3,3,2,3,2,2,4,4,4,4,4,12/9/13 20:21
146001359,2,3,1,2,4,2,2,3,4,2,3,5,3,3,4,4,1,2,3,2,3,3,2,4,2,3,3,3,1,2,4,2,4,3,2,2,2,3,3,2,4,4,12/9/13 20:44
144003192,5,5,5,5,5,3,4,4,5,4,5,4,5,3,4,5,5,3,4,5,4,5,4,0,5,4,5,5,4,5,4,5,5,4,3,4,5,5,4,5,4,5,12/9/13 20:45
145009399,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,12/9/13 20:47
144008641,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,12/9/13 20:58
146009365,5,5,4,5,2,3,3,4,3,1,2,4,2,3,3,2,1,2,4,2,4,2,2,2,3,5,2,4,2,4,4,1,2,3,2,4,4,4,3,3,4,4,12/9/13 21:01
145002488,5,4,5,3,2,5,5,5,3,3,3,5,4,4,4,4,2,1,4,3,4,3,2,4,3,4,3,5,5,5,4,3,5,5,3,5,3,5,5,5,3,4,12/9/13 21:07
144008030,3,5,5,4,3,2,1,4,3,2,3,4,3,4,5,4,2,1,5,1,2,3,1,5,4,4,3,4,2,4,4,1,1,3,2,3,4,4,4,1,2,4,12/9/13 21:08
144004827,2,4,1,2,3,1,4,3,5,2,5,5,5,4,3,5,2,4,5,1,2,2,2,5,3,4,3,5,1,4,4,1,3,3,1,1,1,4,4,1,4,4,12/9/13 21:20
145003893,4,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,4,4,4,4,12/9/13 21:21
144007847,3,3,3,3,3,3,3,3,3,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/9/13 21:21
146001852,4,4,5,4,2,2,2,4,4,3,5,4,4,4,4,5,4,0,5,2,4,3,4,3,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,3,12/9/13 21:21
146005809,3,5,5,5,2,1,3,3,2,2,5,2,1,5,3,5,3,2,5,2,2,4,2,5,4,5,2,4,1,5,4,1,3,4,1,4,4,2,2,2,4,4,12/9/13 21:21
146001323,4,4,3,3,2,2,1,4,1,2,3,3,2,4,3,4,3,2,5,4,2,4,3,4,4,4,3,5,2,4,4,2,3,2,3,1,4,4,3,2,3,4,12/9/13 21:27
147005600,4,4,1,4,5,1,4,5,4,1,4,5,3,3,1,1,4,4,2,2,3,3,3,4,2,3,2,3,2,4,4,3,2,5,2,4,2,5,4,3,3,3,12/9/13 21:28
144006289,5,4,4,3,2,2,3,4,2,2,5,5,2,4,4,5,2,3,4,2,2,4,2,4,3,4,1,3,2,5,4,2,4,4,2,4,4,4,3,2,4,4,12/9/13 21:34
139001548,2,3,2,3,5,5,3,4,4,4,3,3,4,4,2,2,3,1,2,1,5,4,2,2,2,4,2,3,3,5,4,4,4,3,1,1,2,5,4,3,3,3,12/9/13 21:35
144004036,2,3,3,4,2,1,4,3,4,2,4,2,1,2,3,4,1,1,2,2,2,4,3,4,4,5,3,4,1,4,4,3,3,4,3,4,3,4,4,1,1,4,12/9/13 21:43
152002125,3,4,3,3,3,3,3,3,4,3,4,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,12/9/13 21:54
146001307,5,4,2,4,4,3,2,5,2,1,1,4,4,4,2,5,5,1,3,5,5,4,0,2,1,4,4,5,2,4,4,4,3,2,4,3,2,1,4,5,1,2,12/9/13 21:59
145003086,4,4,5,2,3,2,3,5,4,2,4,3,3,4,3,3,4,1,2,2,4,3,2,5,3,5,3,5,3,3,4,2,4,4,1,3,3,2,4,3,3,4,12/9/13 22:01
144004962,4,3,4,5,2,1,4,4,3,2,3,3,2,3,3,4,4,1,4,5,3,3,3,2,3,4,3,5,2,3,4,2,3,4,3,3,2,4,5,4,2,3,12/9/13 22:04
147000840,2,4,4,2,2,3,3,2,5,3,4,4,4,4,4,2,4,4,4,2,4,4,3,3,3,3,2,4,4,4,4,3,3,4,4,4,4,4,4,2,4,4,12/9/13 22:13
145007538,4,4,4,4,3,2,3,5,4,1,4,4,1,5,5,3,1,5,5,1,2,2,1,5,4,5,1,4,1,4,4,1,2,4,1,4,4,3,4,1,4,4,12/9/13 22:25
144002242,4,4,4,4,4,1,1,5,5,1,5,5,1,3,5,5,5,5,5,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,12/9/13 22:28
144002300,1,4,4,4,4,3,5,4,3,2,2,2,3,5,4,2,2,3,4,2,4,4,2,3,3,5,2,5,2,5,4,4,3,4,2,3,4,3,4,3,3,4,12/9/13 22:32
145000732,4,4,3,3,3,3,3,4,1,3,3,5,3,3,4,4,3,3,2,4,2,3,2,4,2,3,3,3,3,3,4,2,3,3,3,2,2,4,4,2,3,3,12/9/13 22:34
143009467,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,4,4,3,4,4,3,3,3,3,12/9/13 22:35
145003105,1,5,5,5,2,3,5,4,1,1,2,5,3,5,5,2,1,5,5,1,1,1,1,5,4,5,2,5,1,5,4,1,5,5,1,5,5,5,5,1,5,5,12/9/13 22:37
139005925,2,2,5,3,4,2,1,2,5,2,5,2,1,2,5,5,1,2,5,2,2,2,4,5,4,5,2,5,1,4,4,2,4,4,2,2,2,5,3,2,2,4,12/9/13 22:37
144006200,3,4,5,5,4,2,4,3,2,2,3,5,2,4,4,5,4,2,4,2,2,2,2,4,4,4,4,4,2,4,4,2,4,3,2,2,3,3,3,1,2,4,12/9/13 22:37
145006848,1,4,5,5,1,3,1,4,3,4,2,5,2,2,5,5,1,1,5,2,4,4,2,5,5,5,1,5,1,3,4,3,3,5,4,1,2,5,2,1,1,5,12/9/13 22:45
145007958,3,4,4,4,3,2,4,3,2,2,4,3,3,3,4,5,2,2,3,2,3,3,2,4,4,4,4,3,3,3,4,3,3,3,2,4,3,3,3,2,4,3,12/9/13 22:54
144003379,3,1,2,5,3,4,2,3,1,2,4,5,3,3,4,4,3,1,3,3,4,3,4,4,3,2,4,2,3,3,4,2,5,4,3,2,2,4,4,4,3,2,12/9/13 22:54
140008444,4,4,4,4,2,2,3,4,3,2,4,3,2,4,4,4,3,3,4,3,2,4,2,4,4,4,3,3,3,3,4,2,3,4,2,3,4,4,4,3,4,4,12/9/13 23:04
146005623,1,5,5,5,1,1,1,3,5,4,5,1,1,5,4,4,3,1,4,1,1,0,1,5,4,5,4,5,1,5,4,1,4,5,1,3,5,5,5,1,2,5,12/9/13 23:05
153001209,4,4,3,3,5,1,4,4,2,4,5,5,5,3,5,4,5,4,3,5,5,5,2,5,2,5,3,5,4,0,4,4,5,3,1,3,2,1,3,5,4,3,12/9/13 23:09
146001411,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,12/9/13 23:21
146003370,3,5,3,4,5,1,2,2,1,1,4,3,5,2,3,3,2,1,5,3,3,3,2,5,5,5,3,3,1,4,4,1,2,2,1,1,3,5,1,3,3,4,12/9/13 23:25
146009667,5,5,5,3,5,5,5,4,5,3,5,4,1,5,5,4,2,2,3,5,2,4,3,4,5,5,2,5,2,4,4,4,5,4,1,5,5,5,5,5,5,5,12/9/13 23:32
146009503,3,5,4,4,2,1,3,4,4,3,4,3,3,4,5,3,1,3,3,1,3,4,3,4,4,5,5,4,2,5,4,1,4,4,1,2,3,4,4,2,3,4,12/9/13 23:34
146008689,2,3,4,4,4,5,2,4,4,4,4,5,2,3,4,4,2,2,4,4,4,4,2,5,3,4,3,4,1,4,4,2,3,2,2,2,3,4,4,3,2,4,12/9/13 23:36
144004604,3,4,3,3,2,2,2,3,2,1,4,5,2,4,5,3,2,2,4,2,2,3,2,4,3,4,3,4,1,5,4,2,3,5,1,4,3,3,4,1,2,4,12/9/13 23:37
144006592,5,5,3,3,3,1,2,4,2,1,4,3,2,2,4,5,3,1,2,1,3,3,1,3,2,5,4,2,2,4,4,4,2,4,2,5,5,2,2,2,5,3,12/9/13 23:39
148008808,4,4,3,5,3,2,2,4,2,2,4,2,2,3,4,4,2,4,3,2,3,4,2,4,3,4,3,3,2,4,4,2,3,3,2,4,4,4,3,2,3,4,12/9/13 23:51
145003346,5,5,3,5,3,1,4,2,4,4,4,4,1,2,4,5,2,3,5,2,2,4,3,5,2,4,4,5,1,4,4,2,2,4,3,4,2,4,4,2,3,4,12/9/13 23:54
146003853,4,3,3,5,4,3,3,3,3,2,4,3,2,3,3,3,1,1,5,2,2,3,2,5,2,4,3,3,1,3,4,2,2,3,3,3,3,3,4,2,3,4,12/9/13 23:56
146000781,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/10/13 0:04
145009526,4,4,3,4,4,4,2,3,4,1,4,4,4,4,3,4,3,3,4,4,4,3,4,3,4,4,3,5,5,4,4,3,4,5,4,4,4,4,3,4,3,3,12/10/13 0:06
144008976,1,5,4,5,4,1,3,4,5,5,5,5,4,5,5,5,2,2,5,1,1,2,2,5,5,5,3,5,1,5,0,1,4,3,1,5,5,5,5,2,5,4,12/10/13 0:32
145009430,5,5,5,5,1,2,4,5,5,2,4,3,1,3,5,2,4,2,4,5,3,3,3,4,2,3,4,2,3,5,4,3,3,5,4,3,4,3,5,5,3,3,12/10/13 0:38
144008923,4,4,1,5,3,5,4,5,1,1,5,5,4,1,4,3,4,3,5,3,5,4,2,4,1,4,1,2,4,3,4,2,3,4,3,3,1,3,4,2,3,2,12/10/13 0:41
148001191,4,4,4,4,4,4,4,4,4,2,4,4,2,3,4,3,3,4,4,2,3,3,2,4,3,4,4,4,2,4,4,2,4,4,2,3,3,2,4,3,4,4,12/10/13 0:53
146009544,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12/10/13 7:03
153009984,4,5,4,4,3,4,2,5,1,2,5,5,2,2,4,2,2,2,4,4,1,2,1,5,0,4,2,5,2,4,4,1,2,5,2,5,5,3,5,1,2,4,12/10/13 8:01
141006856,3,3,3,3,4,3,2,4,2,2,2,2,2,3,2,1,1,1,1,5,3,3,2,2,1,4,3,3,3,4,3,3,3,3,2,3,2,4,3,4,4,4,12/10/13 8:38
145009975,1,4,3,5,2,4,4,2,1,5,3,1,1,1,1,5,4,1,1,3,5,5,3,5,1,1,1,3,4,2,4,4,1,2,3,2,3,4,1,1,2,3,12/10/13 11:07
145005309,3,4,4,4,3,3,3,4,3,3,3,3,2,3,4,2,2,3,4,3,4,3,2,4,3,4,4,4,2,4,4,2,4,4,2,3,4,2,3,2,2,3,12/10/13 11:09
146009273,3,3,2,5,2,5,1,5,3,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,5,2,5,4,2,3,4,4,12/10/13 11:11
145007217,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,3,4,4,4,4,4,3,4,5,3,4,4,3,4,5,3,4,4,12/10/13 11:14
145009143,4,4,1,2,4,4,3,5,2,4,3,3,2,1,3,1,1,2,3,3,4,4,4,3,1,4,2,3,4,3,4,3,3,2,2,2,2,3,3,4,2,3,12/10/13 12:36
138007603,4,4,3,4,5,3,3,4,2,4,3,5,3,1,4,4,4,3,4,2,1,3,2,2,2,2,4,4,1,2,4,2,2,3,3,3,3,3,3,2,3,3,12/10/13 12:52
144003108,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/10/13 14:18
146000123,5,3,4,4,3,4,2,4,4,3,4,3,3,2,4,2,4,4,3,4,5,4,5,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,12/10/13 15:35
138002598,5,3,2,2,3,4,4,5,4,5,4,5,5,4,4,4,2,1,2,4,5,3,2,4,3,4,3,4,3,4,4,4,4,2,4,3,3,4,3,4,3,4,12/10/13 16:21
143008120,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,3,4,3,12/10/13 16:57
144007454,5,5,5,5,4,2,3,5,5,3,3,5,2,5,5,3,4,4,4,4,4,5,2,5,3,5,4,5,2,4,4,1,5,3,3,4,1,2,3,4,5,5,12/10/13 17:11
144008659,4,4,4,4,3,2,3,4,4,3,4,3,3,4,4,4,0,3,3,3,3,4,3,4,4,4,4,4,3,4,4,3,4,4,2,3,4,3,4,3,4,4,12/10/13 17:55
144006206,2,4,3,4,4,2,2,4,4,2,4,4,2,4,4,4,3,2,4,2,4,4,2,4,3,4,1,4,2,4,4,2,4,4,2,3,4,2,3,3,3,3,12/10/13 18:25
150005127,2,4,5,5,2,1,2,4,5,2,5,5,2,5,4,5,3,3,5,4,2,2,2,5,5,5,4,5,1,4,4,2,4,5,1,4,3,4,5,2,3,5,12/10/13 22:55
145009405,4,4,2,5,3,3,2,4,2,1,3,3,1,2,3,5,1,3,5,2,1,3,2,4,1,4,4,2,1,4,4,3,2,3,4,3,3,4,4,1,2,4,12/11/13 0:43
146005506,4,5,5,4,3,4,2,4,3,3,5,5,4,5,4,5,4,2,4,4,5,4,3,5,4,4,4,5,4,5,4,2,3,4,2,3,3,5,4,3,3,3,12/11/13 0:43
146005506,4,5,5,4,3,4,2,4,3,3,5,5,4,5,4,5,4,2,4,4,5,4,3,5,4,4,4,5,4,5,4,2,3,4,2,3,3,5,4,3,3,3,12/11/13 0:43
155000669,3,4,4,4,3,2,3,5,4,2,5,4,3,4,5,3,3,2,4,3,5,4,2,4,3,4,4,3,4,3,4,2,4,3,3,4,3,4,4,3,3,4,12/11/13 0:50
145007197,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,3,4,3,4,12/11/13 1:18
145008228,5,4,3,4,4,3,4,3,4,4,4,5,4,2,4,4,2,2,4,4,4,4,4,4,3,4,4,4,2,3,4,3,2,3,3,3,2,2,3,4,2,3,12/11/13 2:55
146004772,2,0,4,2,1,1,1,4,2,1,4,5,5,5,5,4,1,1,4,1,1,1,1,4,4,4,1,5,1,5,4,1,4,5,1,4,4,4,5,1,1,5,12/11/13 10:32
142009609,2,2,3,4,4,2,2,2,3,2,4,4,2,3,4,2,2,2,4,2,2,4,2,4,3,4,3,4,3,4,4,2,2,3,2,4,4,3,4,2,3,4,12/11/13 14:07
143008195,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/11/13 14:10
138009355,3,4,5,4,4,1,4,4,1,3,3,3,5,5,4,5,1,3,1,1,4,3,3,3,1,3,1,3,1,3,4,3,2,3,2,2,4,5,4,2,5,2,12/11/13 17:19
145004813,5,5,3,5,5,1,5,3,1,3,5,5,4,4,5,5,5,3,4,5,5,5,4,5,4,5,3,4,4,4,4,4,5,4,5,5,1,4,4,4,5,5,12/11/13 18:09
143003271,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,5,5,5,5,5,5,5,5,5,5,5,12/11/13 20:41
144004352,3,3,4,3,4,3,4,3,3,3,4,2,3,4,4,3,4,4,4,4,3,3,3,2,4,4,3,3,4,3,4,3,2,4,5,4,4,3,4,3,2,3,12/11/13 23:35
146009083,2,1,4,2,4,1,1,2,1,1,5,5,5,4,2,2,2,2,2,2,3,3,2,2,2,2,1,5,1,3,4,2,1,1,1,1,1,4,5,5,2,5,12/12/13 1:16
146006590,4,4,4,4,5,4,5,5,3,4,4,2,3,4,4,3,4,1,4,5,4,4,3,4,3,4,4,5,2,2,4,3,4,2,4,4,3,4,4,2,4,4,12/12/13 11:51
152008898,3,3,4,2,4,2,5,3,3,3,3,4,4,2,2,4,3,4,3,3,0,5,3,4,4,4,2,2,2,2,2,3,2,4,3,4,1,5,5,4,5,5,12/12/13 12:43
146001694,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12/12/13 19:18
144005796,4,3,5,3,4,3,2,3,3,2,4,3,3,3,3,4,3,2,4,3,0,4,4,2,3,3,3,3,4,3,4,4,4,2,3,3,3,4,2,3,4,3,12/12/13 19:59
153001530,3,5,5,5,5,1,2,5,5,3,4,5,1,5,5,5,3,5,5,2,1,3,2,5,5,5,2,5,2,5,4,1,5,5,1,5,5,2,5,2,2,4,12/12/13 23:32
144007889,3,3,3,3,3,3,3,3,3,3,4,4,3,2,3,3,3,3,4,3,3,4,3,2,3,4,3,2,3,4,4,2,3,4,3,2,3,4,3,2,3,4,12/13/13 19:28
152001376,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/13/13 20:37
,5,5,5,5,3,2,1,3,2,1,5,5,2,5,5,5,2,1,5,3,2,0,1,5,5,0,5,5,1,5,4,1,1,5,3,5,5,5,5,1,5,5,12/13/13 23:15
147001715,2,4,3,3,3,3,3,3,3,3,3,4,4,5,5,4,3,2,3,4,4,3,2,3,3,4,3,2,2,2,2,2,3,2,3,3,3,3,3,4,4,3,12/14/13 16:23
150001217,5,5,5,5,2,3,4,2,4,5,5,3,4,4,4,3,4,4,5,4,2,4,4,5,5,5,4,5,5,5,4,5,4,3,4,4,4,4,5,1,5,4,12/14/13 18:58
67003412,3,3,4,5,2,2,3,3,5,2,5,3,2,4,4,3,3,4,4,2,3,3,2,4,4,3,2,4,2,4,4,2,2,4,2,4,4,4,4,2,4,3,12/15/13 10:55
145002488,5,5,5,5,5,5,4,3,3,4,4,3,3,4,3,4,3,3,3,3,4,4,4,4,3,3,4,4,3,4,4,4,3,4,3,4,3,4,5,3,4,3,12/15/13 15:17
143008874,5,5,3,4,3,4,4,4,1,2,2,5,5,2,3,2,4,1,2,4,2,3,3,4,1,4,4,4,5,4,4,2,3,4,3,3,4,3,2,4,3,3,12/15/13 17:37
148000145,4,4,4,4,2,1,2,4,4,2,4,5,2,4,4,5,5,2,4,2,2,3,2,4,3,4,4,4,2,4,4,2,4,4,2,4,4,4,4,2,4,4,12/16/13 10:02
148005656,3,5,5,4,5,5,4,0,5,3,5,5,3,4,5,5,4,5,4,4,0,5,5,4,5,4,5,4,4,5,4,5,4,4,3,4,4,3,5,0,5,4,12/16/13 11:23
142008393,4,3,4,3,5,2,3,4,3,1,4,4,2,3,4,4,2,3,4,4,1,2,3,4,3,4,3,4,1,4,4,3,3,2,2,3,3,3,4,2,4,4,12/16/13 13:27
146006970,3,4,4,5,4,2,2,3,2,1,4,2,1,5,4,4,2,1,4,2,2,2,1,4,5,5,1,5,2,5,4,2,1,4,1,5,3,4,5,2,4,4,12/16/13 19:37
144006999,3,4,3,4,3,4,3,3,4,3,3,3,3,2,3,2,3,2,3,3,2,3,3,3,2,3,3,3,2,3,4,2,3,3,4,3,3,3,3,3,2,3,12/16/13 21:40
144004343,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12/17/13 9:28
118008125,3,3,2,4,3,3,2,3,3,4,3,2,4,3,3,3,2,4,2,3,3,3,2,4,3,2,2,4,3,3,4,4,4,2,3,2,3,4,4,3,4,3,12/17/13 12:23
118008125,3,3,2,4,3,3,2,3,3,4,3,2,4,3,3,3,2,4,2,3,3,3,2,4,3,2,2,4,3,3,4,4,4,2,3,2,3,4,4,3,4,3,12/17/13 12:23
144005402,1,5,3,3,5,5,3,3,4,4,3,4,2,3,4,4,3,3,0,3,4,3,4,4,3,2,4,4,3,3,4,2,5,4,4,3,4,4,3,4,4,5,12/17/13 13:16
146006123,5,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,12/17/13 21:34
145007039,4,3,2,3,4,2,4,4,3,3,4,4,4,2,4,2,2,4,3,2,3,4,3,3,1,2,3,3,4,2,4,2,4,3,3,3,3,3,3,3,3,3,12/17/13 21:42
145006062,3,3,4,4,3,2,4,4,2,3,3,2,3,4,0,3,3,3,3,4,3,3,3,0,3,0,4,4,2,2,4,4,4,3,2,4,3,3,4,2,4,2,12/17/13 21:42
145006802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/17/13 21:43
146000325,3,3,4,4,3,3,4,4,4,3,3,3,4,4,3,3,2,2,2,5,4,5,4,4,4,3,4,4,4,3,2,4,3,0,0,0,0,0,0,0,0,0,12/17/13 22:18
146000325,2,4,3,5,4,4,5,4,4,5,3,4,4,3,3,4,2,3,4,4,4,3,3,3,3,4,4,4,5,5,4,4,4,4,4,3,3,4,4,4,4,2,12/17/13 22:19
150004514,5,5,5,4,4,5,4,5,4,5,4,5,5,4,5,4,0,4,4,5,4,5,5,5,5,5,4,4,4,5,4,5,3,3,5,5,4,5,4,5,4,4,12/17/13 22:46
146006123,1,1,1,1,1,5,1,1,1,1,1,5,5,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,5,1,1,5,1,5,1,1,12/17/13 23:22
144007418,4,4,1,4,4,4,4,4,4,4,4,4,2,3,4,4,3,3,4,4,4,4,4,3,4,4,4,2,4,4,4,3,4,4,4,4,4,3,4,3,4,4,12/17/13 23:52
149008881,3,5,4,4,2,1,3,5,4,2,5,2,1,5,4,2,1,2,4,2,2,2,2,4,4,4,2,4,2,5,4,2,4,4,2,4,4,4,4,2,4,4,12/17/13 23:54
144009612,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,12/18/13 1:14
154000118,4,4,5,5,5,2,4,5,5,1,5,3,1,5,5,2,2,2,4,2,1,2,2,4,5,5,2,5,2,5,3,2,2,5,2,3,4,5,5,4,2,4,12/18/13 1:14
144009612,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,12/18/13 1:18
